id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,display_text_range,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,scopes,liquor_type
1471230192656039942,15169522,2021-12-15T21:26:26+00:00,"Diddling' on 60m ft8, having a rum and listening to Emmylou do songs from Luxury Liner. 
I have become an old man and tonight, i am ok about that.
https://www.youtube.com/watch?v=0Vn0Dz7InjI",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Diddling' on 60m ft8, having a rum and listening to Emmylou do songs from Luxury Liner. 
I have become an old man a… https://t.co/sn0VW65GzN","[0, 170]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603586721,0.0,,rum
1471230349933953027,326357603,2021-12-15T21:27:04+00:00,I really need alcohol. Cyah believe my rum done,,,,f0976f342215a984184a13a54b26877ece8cebba,I really need alcohol. Cyah believe my rum done,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603624219,,,rum
1471230373422112768,312740305,2021-12-15T21:27:09+00:00,I well need to buy more coconut rum to make punch,,,,f0976f342215a984184a13a54b26877ece8cebba,I well need to buy more coconut rum to make punch,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603629819,,,rum
1471230413830037513,1393730027179675648,2021-12-15T21:27:19+00:00,"@muIderitsme weirdly she doesn't actually like coconut. like coconut milk? great in a curry. bounties? she has the bounty chocolate spread, keeps a bag of mini ones in her desk for  her period. actual coconut? disgusting. desiccated coconut on biscuits? gross. her pina coladas? Rum ONLY",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@muIderitsme weirdly she doesn't actually like coconut. like coconut milk? great in a curry. bounties? she has the… https://t.co/nDbjfMSIOy,"[13, 287]",1,1.471229399408259e+18,1647545456.0,muIderitsme,,,,0,0,0,0,0,0,0,low,en,1639603639453,,,rum
1471230436525416469,1188721249905795072,2021-12-15T21:27:24+00:00,"if i ever ask for a rum and coke and a bartender asks if pepsi is ok, imma just spontaneously combust",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"if i ever ask for a rum and coke and a bartender asks if pepsi is ok, imma just spontaneously combust",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603644864,,,rum
1471230624660959251,1086628740,2021-12-15T21:28:09+00:00,READ >> R is for RUM CAKE: The Key to A Happy Crowd https://apassionandapassport.com/?p=129&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,,,,441bb3aabd0c73c3d89a26e2781ea45c1f73e376,READ &gt;&gt; R is for RUM CAKE: The Key to A Happy Crowd https://t.co/HKVHWWyPvl,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603689719,0.0,,rum
1471230695414677511,317041794,2021-12-15T21:28:26+00:00,"Since #HAL9000 cares not what cuisine is being served at the stop loss midnight buffet on the Lido deck, how about some #NQ_F to go with that cheap rum?
16346.25 #delicious",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Since #HAL9000 cares not what cuisine is being served at the stop loss midnight buffet on the Lido deck, how about… https://t.co/ivePHqwJIo","[0, 172]",1,1.4712301978233283e+18,317041794.0,jedimarkus77,,,,0,0,0,1,0,0,0,low,en,,,,rum
1471230715735982086,1174932860303601664,2021-12-15T21:28:31+00:00,@CamBattley @RadioFreeTom Somebody has not had enough rum in their eggnog.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@CamBattley @RadioFreeTom Somebody has not had enough rum in their eggnog.,"[26, 74]",0,1.4711927283021496e+18,24749277.0,CamBattley,,,,0,0,0,0,0,0,0,low,en,1639603711433,,,rum
1471230881260097536,1420143384182890500,2021-12-15T21:29:10+00:00,"RT @mocha102019: @GovRonDeSantis. Odd. T rump. Gives, gives, gives. Just so Rum ble can AL Go the follow UNFOLLOW has tripped to UNFOLLOW,…",1.471228505845289e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @mocha102019: @GovRonDeSantis. Odd. T rump. Gives, gives, gives. Just so Rum ble can AL Go the follow UNFOLLOW has tripped to UNFOLLOW,…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603750897,,,rum
1471230939401445377,1362965353,2021-12-15T21:29:24+00:00,RT @AshhOnline: Pouring rum in the ice blast >>,1.4712220927923118e+18,1.4712212869742387e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @AshhOnline: Pouring rum in the ice blast &gt;&gt;,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603764759,,,rum
1471230957386670080,1197928876401233920,2021-12-15T21:29:29+00:00,@JoyfullCat Spiced with cloves and cinnamon. I added rum because rum makes it better,,,,f0976f342215a984184a13a54b26877ece8cebba,@JoyfullCat Spiced with cloves and cinnamon. I added rum because rum makes it better,"[12, 84]",0,1.4712306027245363e+18,8.251547790389166e+17,JoyfullCat,,,,0,0,0,0,0,0,0,low,en,1639603769047,,,rum
1471230990291017734,23293364,2021-12-15T21:29:36+00:00,"@MarkSteph001 He’ll have enough to buy his own rum & cola, sure",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@MarkSteph001 He’ll have enough to buy his own rum &amp; cola, sure","[14, 67]",0,1.471206629211353e+18,2942409141.0,MarkSteph001,,,,0,0,0,0,0,0,0,low,en,1639603776892,,,rum
1471231000709672967,1199134905969590272,2021-12-15T21:29:39+00:00,@ginkgocrown Sea of thieves solves all of this u just drink rum and yell at screen,,,,f0976f342215a984184a13a54b26877ece8cebba,@ginkgocrown Sea of thieves solves all of this u just drink rum and yell at screen,"[13, 82]",0,1.4712262663932273e+18,516854512.0,ginkgocrown,,,,0,0,0,0,0,0,0,low,en,1639603779376,,,rum
1471231015947411461,15295274,2021-12-15T21:29:43+00:00,"@vidiot_ @togneter I mean, one of my favorite Hot Buttered Rum recipes is the Volcano House HBR, which has maraschino in it, so why lose it here?",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@vidiot_ @togneter I mean, one of my favorite Hot Buttered Rum recipes is the Volcano House HBR, which has maraschi… https://t.co/UhJszq6Wjs","[19, 145]",1,1.471195315558568e+18,14977429.0,vidiot_,,,,0,0,0,0,0,0,0,low,en,1639603783009,,,rum
1471231089150672907,1376641836987658249,2021-12-15T21:30:00+00:00,"Warm-up with a spicy Welsh deal and our new batch of the Spiced Rum of Wales. 🏴

Get 2 bottles of our Dragon's Breath Spiced Welsh Rum for £60.00, until stocks last.🎄

Click the link to get your curious rum #madeinwales
https://www.spiritofwales.com/product/dragons-breath-spiced-welsh-rum-deal/ https://twitter.com/Spirit_of_Wales/status/1471231089150672907/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Warm-up with a spicy Welsh deal and our new batch of the Spiced Rum of Wales. 🏴

Get 2 bottles of our Dragon's Brea… https://t.co/LRiErpfjKK","[0, 243]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603800462,0.0,,rum
1471231122449342473,743921771598872576,2021-12-15T21:30:08+00:00,I order a mango daiquiri deh and I seeing is best they had jus gimme the bottle of rum to drink from and a mango in my hand to bite 🥴,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,I order a mango daiquiri deh and I seeing is best they had jus gimme the bottle of rum to drink from and a mango in my hand to bite 🥴,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603808401,,,rum
1325401512273719296,781502897867677696,2020-11-08T11:35:19+00:00,"I want to dance, laugh, eat pink cakes, yellow cakes, drink thin, sharp wine.

- Virginia Woolf, Collected Stories https://twitter.com/AnaisNin546/status/1325401512273719296/photo/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"I want to dance, laugh, eat pink cakes, yellow cakes, drink thin, sharp wine.

- Virginia Woolf, Collected Stories https://t.co/IJG1TJtfyU","[0, 114]",0,,,,,,,0,2,3,16,125,0,0,low,en,,0.0,,gin
1361625145694171138,1169555934093488128,2021-02-16T10:35:07+00:00,Nairobi since December is like a competition for who can have the most airbnbs in a week and how much gin you can post 😭😂😍 #Nairobi,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Nairobi since December is like a competition for who can have the most airbnbs in a week and how much gin you can post 😭😂😍 #Nairobi,,0,,,,,,,0,0,0,4,19,0,0,low,en,,,,gin
1468443433832308736,1270887261807075329,2021-12-08T04:52:51+00:00,"@Ubatcha1 spilled the finest of wine, liquid gold of unimaginable riches, holy water that came from the holiest of holy, jesus's blessed bvssy juices https://twitter.com/taybrinaboyz/status/1468019991362433026/video/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@Ubatcha1 spilled the finest of wine, liquid gold of unimaginable riches, holy water that came from the holiest of… https://t.co/GcZ4q7VhES","[10, 173]",1,1.4684429782597181e+18,2159856786.0,Ubatcha1,,,,0,5,4,6,68,0,0,low,en,,0.0,,gin
1469338629470314504,830543701,2021-12-10T16:10:02+00:00,"It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and chocolate gift set. 

Visit to #enter now! 

https://www.sparklingdirect.co.uk/blog/post/win-a-sloe-gin-and-chocolates-christmas-hamper

T&Cs apply - Competition closes 16/12/2021
UK Only
@sparklingdirect

#gifts #sloegin  #xmas2021 https://twitter.com/SparklingDirect/status/1469338629470314504/photo/1",,,,ef22bdcbaf9be5b60db28a05006e3f3ebc1fa61d,"It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and choc… https://t.co/YLxgvtnps8","[0, 280]",1,,,,,,,0,2,44,570,203,0,0,low,en,,0.0,,gin
1469373383951491072,1425993509262159881,2021-12-10T18:28:09+00:00,"🧊Quantum Drop #009 - Rumors of Arctic Belonging by Kiliii Yuyan 🧊

The Curation Team is thrilled to announce Rumors of Arctic Belonging by @KiliiiYuyan as our next curated drop. 
https://www.quantum.art/collection/rumors-of-arctic-belonging",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"🧊Quantum Drop #009 - Rumors of Arctic Belonging by Kiliii Yuyan 🧊

The Curation Team is thrilled to announce Rumors… https://t.co/8Jqi2Ytot5","[0, 202]",1,,,,,,,0,7,11,16,83,0,0,low,en,,0.0,,gin
1469753271254278152,1022294745647800320,2021-12-11T19:37:41+00:00,"@garyvee hey Gary! 

Mate I love your content. Ive watched since wine TV days. First time messaging you my man.

Check out phantasma $SOUL it's a HIGHLY under rated L1 blockchain positioned for gaming and SMART NFT's. I know you find things early, this aligns. Big love. #GaryVee",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@garyvee hey Gary! 

Mate I love your content. Ive watched since wine TV days. First time messaging you my man.

Ch… https://t.co/YM6pWNX1dm","[0, 279]",1,,5768872.0,garyvee,,,,0,0,6,58,98,0,0,low,en,,,,gin
1470488844063678480,14687145,2021-12-13T20:20:35+00:00,"@breatheonmiley Omg, imagine having a glass of white wine with Brit",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@breatheonmiley Omg, imagine having a glass of white wine with Brit","[16, 67]",0,1.4704870045300285e+18,267066896.0,breatheonmiley,,,,0,0,0,3,109,0,0,low,en,,,,gin
1470494330297233410,1435406071426961408,2021-12-13T20:42:23+00:00,"britney: *ends diane Sawyer, her dad and the state of California*
britney in the same sentence: I bought Christmas socks, chocolate and white wine. queen behavior if u ask me https://twitter.com/Original_pearl8/status/1470494330297233410/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"britney: *ends diane Sawyer, her dad and the state of California*
britney in the same sentence: I bought Christmas… https://t.co/msUd6gYDMc","[0, 174]",1,,,,,,,0,8,7,259,1628,0,0,low,en,,0.0,,gin
1470591857080115201,408866525,2021-12-14T03:09:55+00:00,Logan & James Were always my favorites 😍 Aging like fine wine .. Big Time Rush #JingleBall https://twitter.com/RushersLATAM/status/1470585334295457792/video/1,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Logan &amp; James Were always my favorites 😍 Aging like fine wine .. Big Time Rush #JingleBall https://t.co/32A7AWPUjd,,0,,,,,,,0,0,0,1,3,0,0,low,en,,0.0,,gin
1470664866990022660,66977331,2021-12-14T08:00:02+00:00,"Day 14 of our Christmas Advent Giveaway has arrived!
𝗪𝗜𝗡 a Gin Lab experience for 2 at @WessexGin 

To enter:
🎄 Follow Us
🎄 Retweet this Tweet
🎄 Visit https://bit.ly/TTTXmasDay14 for 3 more ways to enter!

#TTTAdvent #Ginspiration #Competition https://twitter.com/TheTouristTrail/status/1470664866990022660/photo/1",,,,45a09bc93fe4f05b9c555933011c4970f1dccf97,"Day 14 of our Christmas Advent Giveaway has arrived!
𝗪𝗜𝗡 a Gin Lab experience for 2 at @WessexGin 

To enter:
🎄 Fol… https://t.co/ANSS2VLbRZ","[0, 239]",1,,,,,,,0,0,27,178,121,0,0,low,en,,0.0,,gin
1470737612143046656,1469998298471751687,2021-12-14T12:49:06+00:00,"Can it be humpday everyday? 
I'm actually digging this little wine set 😍 https://twitter.com/VivalasosX/status/1470737612143046656/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"Can it be humpday everyday? 
I'm actually digging this little wine set 😍 https://t.co/4mucnUD07W","[0, 72]",0,,,,,,,0,0,0,3,11,0,0,low,en,,0.0,,gin
1470806889919389701,271478805,2021-12-14T17:24:23+00:00,Gin (@ginger_gs) – “Fairweather Friends” (Video) http://www.youtube.com/watch?v=WzLGg2VRFc0 http://www.digiindie.com/2021/12/gin-ginger_gs-fairweather-friends-video/,,,,e64f8fba7d74d1f36871c641c9f4a33b6254b8eb,Gin (@ginger_gs) – “Fairweather Friends” (Video) https://t.co/IOEU5USGkg https://t.co/QnGIwb1GhS,,0,,,,,,,0,0,0,2,1,0,0,low,en,,0.0,,gin
1470853462984380416,886732676908154880,2021-12-14T20:29:27+00:00,Feeling the love tonight guys 🥰 I’ve added some stick to the gin website for those who have asked 🥰,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Feeling the love tonight guys 🥰 I’ve added some stick to the gin website for those who have asked 🥰,,0,,,,,,,0,1,4,1,24,0,0,low,en,,,,gin
1471072775561531395,1418237563,2021-12-15T11:00:55+00:00,"We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your 4-pawed friend, and a bottle of Masons Tea Edition Gin.

To enter:
- Follow us and @BottledBaking
- Retweet
- Sign-up using this link: https://bit.ly/3INvTqa https://twitter.com/MasonsGin/status/1471072775561531395/photo/1",,,,ef22bdcbaf9be5b60db28a05006e3f3ebc1fa61d,We've teamed up with The Bottled Baking Co. to give away two delicious bottled bakes – one for you and one for your… https://t.co/yUom0vcKvd,"[0, 274]",1,,,,,,,0,1,30,222,135,0,0,low,en,,0.0,,gin
1471095643506630667,1400481656071507969,2021-12-15T12:31:47+00:00,"🚨COMPETITION TIME🚨

We have teamed up with @CuriousCatGin to give away a bottle of their award winning Mocha Gin 

To win: 
1. Follow us & 
@CuriousCatGin
2. Tag a mate 
3. RT this tweet 

UK only, draw on 20/12, so you can have it in time for Xmas

#Gin #Competition #Ashes https://twitter.com/MuraliPod/status/1471095643506630667/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"🚨COMPETITION TIME🚨

We have teamed up with @CuriousCatGin to give away a bottle of their award winning Mocha Gin… https://t.co/0FycKJcmto","[0, 278]",1,,,,,,,0,5,117,127,87,0,0,low,en,,0.0,,gin
1471103170889883655,1283294082857656321,2021-12-15T13:01:42+00:00,"Yb 30 years in the future: I know I said 30 year olds are great but how hot are 60 year olds, aging like fine wine 🥵",,1.471091416919122e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"Yb 30 years in the future: I know I said 30 year olds are great but how hot are 60 year olds, aging like fine wine 🥵",,0,,,,,,,1,3,3,33,284,0,0,low,en,,,,gin
1471103196714221578,1374029576612024320,2021-12-15T13:01:48+00:00,"Let me EDUCATE YOU @Ginofantastico . Autistic people often are accused of being “fussy eaters” but that’s NOT TRUE… we have heightened senses so for Autistic people we cannot tolerate certain textures, tastes and temperatures of foods. #ActuallyAutistic

https://www.independent.co.uk/life-style/gino-dacampo-kids-fussy-eaters-b1976564.html",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Let me EDUCATE YOU @Ginofantastico . Autistic people often are accused of being “fussy eaters” but that’s NOT TRUE…… https://t.co/6U3pNBI3qh,"[0, 278]",1,,,,,,,0,4,8,17,46,0,0,low,en,,0.0,,gin
1471127421772517380,1008831630021218304,2021-12-15T14:38:04+00:00,"The Past Love is a unique blend of time travel, rom com, karate, & adventure.

Always free on #KindleUnlimited.

https://www.amazon.com/gp/product/B09B1DPMG7?ref_=dbs_m_mng_rwt_calw_tkin_1&storeType=ebooks

#BooksMakeGreatGifts #comedy #HistoricalRomance #medieval #wilderness #coffee #hiking #gin #laughteristhebestmedicine #Christmas #histfic https://twitter.com/jgmacleodauthor/status/1471127421772517380/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"The Past Love is a unique blend of time travel, rom com, karate, &amp; adventure.

Always free on #KindleUnlimited.… https://t.co/N5tu57DgNV","[0, 279]",1,,,,,,,0,6,0,83,57,0,0,low,en,,0.0,,gin
1471136628622168065,1366136621997973508,2021-12-15T15:14:39+00:00,"Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://vintnerproject.com/wine/obscure-french-grape-makes-waves-in-virginia-when-will-the-world-catch-on/ via @vintnerproject 

#wine

@DrinkWhatULike @nancybauer @MonticelloWines @vawinetime @VAWine @VaWineInMyPkt @ECWineCouple @EastCoastWine @Virginia_Made @vawinetv @virginiawine",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Obscure French Grape Makes Waves in Virginia (When Will the World Catch On?) https://t.co/Ec57AYjPLV via… https://t.co/Fo4GJpLFIE,"[0, 277]",1,,,,,,,0,1,3,5,8,0,0,low,en,,0.0,,gin
1471147308658016258,1361545635845971969,2021-12-15T15:57:05+00:00,"seriously no one does it like soshi.. 14 years in the industry and its just a company album with 5 members, not even complete, nor a comeback! but the impact & the hype is just up up in the roof. ""aging like a fine wine"" is really what describes them best 🍷✨

#SNSDOH_GGTeaser",,,,f0976f342215a984184a13a54b26877ece8cebba,"seriously no one does it like soshi.. 14 years in the industry and its just a company album with 5 members, not eve… https://t.co/HXy9q5subH","[0, 280]",1,,,,,,,0,3,0,160,266,0,0,low,en,,,,gin
1471157666869387271,1374029576612024320,2021-12-15T16:38:15+00:00,"Please @beatED help educate about Food Trauma/ the stigma of “fussy eaters”. @Ginofantastico makes his kids starve if they don’t eat their dinner, then they are forced to have it for breakfast or starve and be forced to have it the next meal or starve. Doing this can cause Trauma",,1.4711031967142216e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Please @beatED help educate about Food Trauma/ the stigma of “fussy eaters”. @Ginofantastico makes his kids starve… https://t.co/XgvsH0t0A9,"[0, 280]",1,,,,,,,1,0,0,2,7,0,0,low,en,,,,gin
1471170492488982539,856151970,2021-12-15T17:29:13+00:00,They should poison the water supply with Gin. 124%.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,They should poison the water supply with Gin. 124%.,,0,,,,,,,0,0,0,1,1,0,0,low,en,,,,gin
1471185355391086596,846187832452546560,2021-12-15T18:28:16+00:00,gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://twitter.com/adambahduqun/status/1143331791106822144/video/1,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,gin and toxic bitches on their way to support @lilystewartt and @BeautyChickee 😮‍💨 https://t.co/ykQWfMjaU0,,0,,,,,,,0,0,4,15,57,0,0,low,en,,0.0,,gin
1471190719813632009,19167103,2021-12-15T18:49:35+00:00,"We would drink wine late into the night at Sheftall’s place back in the day exchanging tales about lovers, literature, and life as thinking black women.   Prodigious writer, thinker, and personality:  bell hooks (1952-2021). Rest. #bellhooks #blackwomenintellectuals",,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"We would drink wine late into the night at Sheftall’s place back in the day exchanging tales about lovers, literatu… https://t.co/kpVxbaDOit","[0, 266]",1,,,,,,,0,1,5,19,86,0,0,low,en,,,,gin
1471211568218222594,103916098,2021-12-15T20:12:26+00:00,"When they call a gin Bastardo, I naturally thought they named it after me.
Another from the Monday night gin and tonic mixology session
#gin #party https://twitter.com/Photos_in_Chile/status/1471211568218222594/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"When they call a gin Bastardo, I naturally thought they named it after me.
Another from the Monday night gin and to… https://t.co/WCxVhAjjL9","[0, 147]",1,,,,,,,0,0,1,1,6,0,0,low,en,,0.0,,gin
1471214115809021954,190635998,2021-12-15T20:22:33+00:00,Do a Percy Pig Gin please @marksandspencer https://twitter.com/DannyPickering1/status/1471214115809021954/photo/1,,,,f0976f342215a984184a13a54b26877ece8cebba,Do a Percy Pig Gin please @marksandspencer https://t.co/Hbk8TrcP4V,"[0, 42]",0,,,,,,,0,0,1,1,1,0,0,low,en,,0.0,,gin
1471216546919952384,1456201792853880838,2021-12-15T20:32:13+00:00,Celebrating 11 years @AndorTechnology and 4 years as Director of Engineering with my bottle of BC43 gin from @DewMourne #BC43 #BenchtopConfocal https://twitter.com/CGreenwoodAndor/status/1471216546919952384/photo/1,,,,f0976f342215a984184a13a54b26877ece8cebba,Celebrating 11 years @AndorTechnology and 4 years as Director of Engineering with my bottle of BC43 gin from… https://t.co/XGObtKzjuh,"[0, 143]",1,,,,,,,0,0,2,1,4,0,0,low,en,,0.0,,gin
1471222283318530051,74986671,2021-12-15T20:55:00+00:00,"Allowing the @USPS to ship spirits direct-to-consumer, where already allowed by other carriers, is a win-win for consumers & distillers. 

Join @SpiritsUnited & urge your legislatures to allow the USPS to ship alcohol where legal https://p2a.co/WSeZyo2
https://www.whiskyadvocate.com/whiskey-delivery-laws-changing/",,,,2feaa4497dbf2f5efce3ede84518b1db6517855c,"Allowing the @USPS to ship spirits direct-to-consumer, where already allowed by other carriers, is a win-win for co… https://t.co/iBjaNtw7LJ","[0, 285]",1,,,,,,,0,0,0,1,3,0,0,low,en,,0.0,,gin
1471226229927911430,264122731,2021-12-15T21:10:41+00:00,"News just gin: another spat between M&S and Aldi over sickly gin liqueur with edible gold flakes in it
https://app.ft.com/content/ffccedd3-db95-4e5e-8641-d0cb9caeff81?from=search",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"News just gin: another spat between M&amp;S and Aldi over sickly gin liqueur with edible gold flakes in it
https://t.co/Lvm4ggolYK",,0,,,,,,,0,0,0,1,2,0,0,low,en,,0.0,,gin
1471226306796916742,1120382605,2021-12-15T21:11:00+00:00,A2 A very festive gin & tonic #FoodTravelChat https://twitter.com/FoodTravelist/status/1471226306796916742/photo/1,,,,9335de48b3673c3f69433a34861c115d1d382be3,A2 A very festive gin &amp; tonic #FoodTravelChat https://t.co/QAJfEEkvaS,"[0, 49]",0,,,,,,,0,0,0,2,7,0,0,low,en,,0.0,,gin
1471226648121024514,3293351611,2021-12-15T21:12:21+00:00,one could only hope but the sunday tweets gin be like “we was lock down all this time & thas what she find to wear on the boat?”,,1.4712249877805343e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,one could only hope but the sunday tweets gin be like “we was lock down all this time &amp; thas what she find to wear… https://t.co/GDwG7SdiRN,"[0, 132]",1,,,,,,,1,1,0,4,8,0,0,low,en,,,,gin
1471227024547225600,3372102622,2021-12-15T21:13:51+00:00,Are you still looking for that perfect gift? #XmasGift #lochness #gin #absinthe https://twitter.com/Lochnessspirits/status/1471227024547225600/photo/1,,,,f0976f342215a984184a13a54b26877ece8cebba,Are you still looking for that perfect gift? #XmasGift #lochness #gin #absinthe https://t.co/u8k8KxdcI8,"[0, 79]",0,,,,,,,0,0,0,1,0,0,0,low,en,,0.0,,gin
1471227180634025986,965694156256530432,2021-12-15T21:14:28+00:00,"@loopholbrook @shoe0nhead Well if it was free for thee, we'd be as rich as they are, and we'd be clogging up executive and exclusive golf club and wine bars they attend!

Or ice cream places, in Pelosi's case.",,,,9335de48b3673c3f69433a34861c115d1d382be3,"@loopholbrook @shoe0nhead Well if it was free for thee, we'd be as rich as they are, and we'd be clogging up execut… https://t.co/AoKXhz79p4","[26, 209]",1,1.4712259320400896e+18,56517100.0,loopholbrook,,,,0,0,0,0,0,0,0,low,en,1639602868599,,,gin
1471227189815300107,836853109,2021-12-15T21:14:30+00:00,"@Kerrinwilson999 Before the gin kicked in.🤪
Best wishes Ma’am.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@Kerrinwilson999 Before the gin kicked in.🤪
Best wishes Ma’am.","[17, 62]",0,1.4711974537770844e+18,223060911.0,Kerrinwilson999,,,,0,0,0,0,0,0,0,low,en,1639602870788,,,gin
1471227228851683333,45407648,2021-12-15T21:14:40+00:00,"RT @SparklingDirect: It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and chocola…",1.4693386294703145e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @SparklingDirect: It’s #giveaway time again! 

Make this #Christmas to remember by entering to #win this delicious Sloe #Gin and chocola…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602880095,,,gin
1471227274594861056,434791001,2021-12-15T21:14:51+00:00,RT @0zymandias001: They should poison the water supply with Gin. 124%.,1.4711704924889825e+18,,,f0976f342215a984184a13a54b26877ece8cebba,RT @0zymandias001: They should poison the water supply with Gin. 124%.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602891001,,,gin
1471227313186557957,2931679421,2021-12-15T21:15:00+00:00,GIN - «Fairweather Friends» - https://hiphop4real.com/video-gin-fairweather-friends/ https://twitter.com/Hip_Hop_4_Real/status/1471227313186557957/photo/1,,,,246d598bc75d8ddb182ca25cca710388ceadb2b9,GIN - «Fairweather Friends» - https://t.co/MqMYSw3dTQ https://t.co/rpUxZD44qJ,"[0, 53]",0,,,,,,,0,0,0,0,0,0,0,low,en,1639602900202,0.0,,gin
1471227369683832839,2607543642,2021-12-15T21:15:13+00:00,"RT @MuraliPod: 🚨COMPETITION TIME🚨

We have teamed up with @CuriousCatGin to give away a bottle of their award winning Mocha Gin 

To win:…",1.4710956435066307e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @MuraliPod: 🚨COMPETITION TIME🚨

We have teamed up with @CuriousCatGin to give away a bottle of their award winning Mocha Gin 

To win:…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639602913672,,,gin
1471227382363267083,16574461,2021-12-15T21:15:16+00:00,"@BillyVacant I did notice that my timeline had become Gin light …

Good to have you back",,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"@BillyVacant I did notice that my timeline had become Gin light …

Good to have you back","[13, 88]",0,1.4712254709854126e+18,1.2247658567370465e+18,BillyVacant,,,,0,0,0,0,0,0,0,low,en,1639602916695,,,gin
1471227411803086854,2242288440,2021-12-15T21:15:23+00:00,"In the 19th century, much seasonal cheer was celebrated in the local hostelries of Seven Dials. By 1865, the locality sported no less than 25 public houses and two gin palaces which were located on the Dials. The Crown is still a pub and has traded on that site since 1700! https://twitter.com/SevenDialsTrust/status/1471227411803086854/photo/1",,,,574fe4fa937eeb131136f7e3678f32d4ff3078d5,"In the 19th century, much seasonal cheer was celebrated in the local hostelries of Seven Dials. By 1865, the locali… https://t.co/YZGy6kVzv8","[0, 273]",1,,,,,,,0,0,0,1,0,0,0,low,en,,0.0,,gin
